"estimated_load","latitude","longitude","route_number","speed","vehicle_number","event_timestamp"
,"45.512113","-122.631417",,"20","2505","1492200425"
,"45.435875","-122.629175",,"2","3538","1492200428"
,"45.505807","-122.754568",,"18","3540","1492200429"
,"45.512113","-122.632052",,"22","2505","1492200430"
,"45.520578","-122.684405",,"17","3038","1492200430"
,"45.505867","-122.75399",,"21","3540","1492200434"
,"45.512123","-122.632607",,"19","2505","1492200435"
,"45.520718","-122.684978",,"21","3038","1492200435"
"18","45.512123","-122.632606","14",,"2505","1492200437"
,,,,,"2505","1492200438"
,"45.505935","-122.753355",,"22","3540","1492200439"
,"45.51212","-122.63322",,"21","2505","1492200440"
,"45.520892","-122.685605",,"23","3038","1492200440"
,,,,,"3110","1492200442"
,,,,,"3110","1492200443"
,"45.436155","-122.629143",,"16","3538","1492200443"
,"45.50601","-122.75269",,"24","3540","1492200444"
,"45.512123","-122.633928",,"25","2505","1492200445"
,"45.520997","-122.6859",,"12","3038","1492200445"
,"45.403877","-122.622715",,"4","3110","1492200446"
"13","45.521049","-122.686113","15",,"3038","1492200447"
,"45.436363","-122.629555",,"18","3538","1492200448"
,"45.506092","-122.752022",,"23","3540","1492200449"
,"45.512123","-122.63449",,"19","2505","1492200450"
,"45.403393","-122.622338",,"28","3110","1492200451"
,"45.436573","-122.63009",,"21","3538","1492200453"
,"45.506178","-122.751373",,"23","3540","1492200454"
,"45.512128","-122.634648",,"5","2505","1492200455"
"16","45.51213","-122.634666","14",,"2505","1492200456"
,"45.402908","-122.621968",,"27","3110","1492200456"
,"45.43681","-122.63067",,"23","3538","1492200458"
,"45.506275","-122.750702",,"24","3540","1492200459"
"2","45.43681","-122.630669","32",,"3538","1492200459"
,,,,,"3547","1492200459"
,,,,,"3538","1492200460"
,,,,,"3547","1492200460"
,"45.402457","-122.621628",,"25","3110","1492200461"
,,,,,"3038","1492200461"
,"45.586508","-122.73665",,"2","3547","1492200461"
,,,,,"3038","1492200462"
,"45.437052","-122.631265",,"24","3538","1492200463"
,"45.506385","-122.75001",,"25","3540","1492200464"
,"45.521155","-122.686527",,"6","3038","1492200465"
,"45.402135","-122.621392",,"17","3110","1492200466"
,"45.586363","-122.735998",,"24","3547","1492200466"
,"45.437295","-122.631845",,"23","3538","1492200468"
,,,,,"2505","1492200469"
,"45.506503","-122.749307",,"25","3540","1492200469"
,,,,,"304","1492200469"
,"45.512127","-122.634983",,"4","2505","1492200470"
,"45.521292","-122.68703",,"18","3038","1492200470"
,,,,,"304","1492200470"
,"45.401983","-122.621277",,"7","3110","1492200471"
,"45.586177","-122.73523",,"29","3547","1492200471"
"2","45.43755","-122.632455","32","25","3538","1492200473"
,"45.506618","-122.748675",,"22","3540","1492200474"
,,,,,"3538","1492200474"
,"45.512127","-122.6356",,"21","2505","1492200475"
,"45.521433","-122.68756",,"20","3038","1492200475"
,"45.401905","-122.621217",,"5","3110","1492200476"
,"45.58598","-122.734433",,"29","3547","1492200476"
,"45.437823","-122.63309",,"26","3538","1492200478"
,"45.506718","-122.748148",,"19","3540","1492200479"
,"45.512125","-122.636025",,"15","2505","1492200480"
,"45.521577","-122.688083",,"19","3038","1492200480"
,"45.401623","-122.620998",,"17","3110","1492200481"
,"45.585785","-122.73361",,"30","3547","1492200481"
"12","45.401623","-122.620998","33",,"3110","1492200482"
"13","45.521577","-122.688083","15",,"3038","1492200482"
,,,,,"3110","1492200483"
,"45.438082","-122.633687",,"24","3538","1492200483"
,,,,,"3038","1492200483"
,"45.506823","-122.747645",,"18","3540","1492200484"
,"45.512125","-122.636095",,"2","2505","1492200485"
,"45.521705","-122.68855",,"17","3038","1492200485"
,"45.401173","-122.620652",,"26","3110","1492200486"
,"45.585595","-122.732807",,"30","3547","1492200486"
,"45.438342","-122.634282",,"24","3538","1492200488"
,"45.506935","-122.747125",,"19","3540","1492200489"
"2","45.438342","-122.634281","32",,"3538","1492200489"
,"45.512127","-122.636512",,"15","2505","1492200490"
,,,,,"3538","1492200490"
,"45.521797","-122.6889",,"13","3038","1492200490"
,"45.400645","-122.620242",,"30","3110","1492200491"
,"45.585403","-122.732045",,"28","3547","1492200491"
"13","45.585403","-122.732044","75",,"3547","1492200492"
,"45.438597","-122.63486",,"23","3538","1492200493"
,,,,,"3547","1492200493"
,"45.507052","-122.746597",,"19","3540","1492200494"
,"45.51213","-122.63716",,"23","2505","1492200495"
,"45.521923","-122.689272",,"14","3038","1492200495"
,"45.400078","-122.619797",,"32","3110","1492200496"
,"45.585155","-122.73136",,"26","3547","1492200496"
,"45.438852","-122.635423",,"23","3538","1492200498"
,"45.507173","-122.746068",,"19","3540","1492200499"
,"45.512132","-122.637755",,"20","2505","1492200500"
,"45.522015","-122.68955",,"11","3038","1492200500"
,"45.399495","-122.619347",,"33","3110","1492200501"
,"45.584925","-122.73072",,"25","3547","1492200501"
,"45.439102","-122.635977",,"23","3538","1492200503"
"11","45.522022","-122.68957","15","1","3038","1492200503"
,"45.5073","-122.745542",,"19","3540","1492200504"
,"45.512137","-122.63801",,"9","2505","1492200505"
,"45.398962","-122.618938",,"29","3110","1492200506"
,"45.584707","-122.730177",,"21","3547","1492200506"
"20","45.512132","-122.638259","14",,"2505","1492200508"
,"45.439343","-122.636513",,"22","3538","1492200508"
,"45.507427","-122.745023",,"19","3540","1492200509"
,"45.398552","-122.618647",,"21","3110","1492200511"
,"45.584578","-122.72989",,"10","3547","1492200511"
,"45.439582","-122.637033",,"21","3538","1492200513"
,"45.507558","-122.744518",,"18","3540","1492200514"
"14","45.584502","-122.729658","75",,"3547","1492200514"
,"45.398327","-122.618512",,"10","3110","1492200516"
,"45.439813","-122.637547",,"21","3538","1492200518"
,"45.50769","-122.744025",,"18","3540","1492200519"
"11","45.398159","-122.618351","33",,"3110","1492200520"
,"45.440038","-122.638052",,"21","3538","1492200523"
,"45.507827","-122.743525",,"18","3540","1492200524"
,"45.522093","-122.68988",,"3","3038","1492200525"
"2","45.44026","-122.638555","32","21","3538","1492200528"
,"45.507958","-122.743035",,"18","3540","1492200529"
,,,,,"3538","1492200529"
,"45.522125","-122.690002",,"4","3038","1492200530"
,"45.440463","-122.639032",,"19","3538","1492200533"
,"45.508088","-122.742558",,"17","3540","1492200534"
,"45.522162","-122.690057",,"2","3038","1492200535"
,"45.440587","-122.639277",,"8","3538","1492200538"
,"45.50821","-122.742095",,"17","3540","1492200539"
,,,,,"3547","1492200542"
,"45.440753","-122.639412",,"11","3538","1492200543"
,,,,,"3547","1492200543"
,"45.50832","-122.741662",,"16","3540","1492200544"
,"45.522313","-122.690098",,"7","3038","1492200545"
,"45.58433","-122.729142",,"5","3547","1492200546"
,"45.441098","-122.63947",,"17","3538","1492200548"
,"45.508407","-122.741287",,"13","3540","1492200549"
,,,,,"2505","1492200550"
,"45.52256","-122.689958",,"13","3038","1492200550"
,,,,,"2505","1492200551"
,"45.584078","-122.72847",,"27","3547","1492200551"
,,,,,"3110","1492200552"
,,,,,"3110","1492200553"
,"45.4414","-122.639522",,"14","3538","1492200553"
,"45.508487","-122.740903",,"14","3540","1492200554"
,"45.512128","-122.638813",,"3","2505","1492200555"
,"45.522708","-122.689845",,"8","3038","1492200555"
,"45.397793","-122.618052",,"5","3110","1492200556"
,"45.583813","-122.727762",,"28","3547","1492200556"
"1","45.441478","-122.639533","32","2","3538","1492200558"
,"45.508552","-122.740542",,"13","3540","1492200559"
,"45.512132","-122.63943",,"21","2505","1492200560"
,"45.397273","-122.61765",,"30","3110","1492200561"
,"45.58355","-122.727033",,"28","3547","1492200561"
,"45.508585","-122.740312",,"8","3540","1492200564"
,"45.51213","-122.640055",,"21","2505","1492200565"
,"45.396658","-122.61718",,"34","3110","1492200566"
,"45.5833","-122.726385",,"25","3547","1492200566"
,"45.508613","-122.740068",,"9","3540","1492200569"
,"45.512138","-122.640457",,"13","2505","1492200570"
,"45.396022","-122.61669",,"36","3110","1492200571"
,"45.58315","-122.726008",,"13","3547","1492200571"
,"45.508652","-122.739678",,"14","3540","1492200574"
"18","45.512137","-122.640584","14",,"2505","1492200575"
"13","45.583135","-122.725968","75","1","3547","1492200575"
,"45.39537","-122.616205",,"36","3110","1492200576"
,"45.50868","-122.739257",,"14","3540","1492200579"
,,,,,"3538","1492200580"
,"45.394722","-122.615707",,"36","3110","1492200581"
,"45.441937","-122.63962",,"5","3538","1492200583"
,"45.508693","-122.73892",,"11","3540","1492200584"
"11","45.394722","-122.615706","33",,"3110","1492200584"
,,,,,"3110","1492200585"
,"45.394087","-122.615212",,"35","3110","1492200586"
"37","45.517303","-122.870192","100",,"304","1492200586"
,"45.442302","-122.639697",,"18","3538","1492200588"
,"45.508697","-122.738585",,"12","3540","1492200589"
,,,,,"3547","1492200590"
,"45.393472","-122.614737",,"34","3110","1492200591"
,"45.58302","-122.725602",,"5","3547","1492200591"
,"45.442678","-122.639785",,"19","3538","1492200593"
,,,,,"2505","1492200594"
,"45.508697","-122.738205",,"13","3540","1492200594"
,"45.512128","-122.640933",,"4","2505","1492200595"
,"45.522878","-122.689632",,"11","3038","1492200595"
,"45.392873","-122.614278",,"33","3110","1492200596"
,"45.58288","-122.725193",,"16","3547","1492200596"
,"45.443037","-122.63988",,"17","3538","1492200598"
,"45.50869","-122.737785",,"15","3540","1492200599"
,"45.51213","-122.64157",,"22","2505","1492200600"
,"45.523035","-122.689575",,"8","3038","1492200600"
,"45.392342","-122.613872",,"29","3110","1492200601"
,"45.582712","-122.724732",,"19","3547","1492200601"
,"45.44328","-122.639943",,"10","3538","1492200603"
,"45.508678","-122.737342",,"16","3540","1492200604"
,"45.51213","-122.64225",,"24","2505","1492200605"
,"45.523102","-122.689798",,"8","3038","1492200605"
,"45.391937","-122.61356",,"21","3110","1492200606"
,"45.58251","-122.724187",,"21","3547","1492200606"
,"45.44345","-122.639987",,"10","3538","1492200608"
,"45.508667","-122.736923",,"14","3540","1492200609"
,"45.512133","-122.642905",,"22","2505","1492200610"
"8","45.523104","-122.689899","15","3","3038","1492200610"
,"45.39173","-122.613402",,"10","3110","1492200611"
,"45.582343","-122.723805",,"13","3547","1492200611"
,"45.443808","-122.64007",,"18","3538","1492200613"
,"45.508658","-122.736525",,"14","3540","1492200614"
,"45.512147","-122.643325",,"14","2505","1492200615"
"12","45.582305","-122.723694","75",,"3547","1492200615"
,"45.444047","-122.640128",,"10","3538","1492200618"
,"45.508648","-122.736048",,"17","3540","1492200619"
"18","45.51215","-122.643509","14","3","2505","1492200620"
,"45.444223","-122.640177",,"11","3538","1492200623"
,"45.508638","-122.735575",,"17","3540","1492200624"
,"45.391658","-122.613347",,"8","3110","1492200626"
,"45.444553","-122.640257",,"17","3538","1492200628"
,,,,,"3038","1492200628"
,"45.508632","-122.735107",,"16","3540","1492200629"
,,,,,"3038","1492200629"
,,,,,"3547","1492200629"
,"45.523105","-122.690132",,"2","3038","1492200630"
,,,,,"3547","1492200630"
,"45.391398","-122.61315",,"16","3110","1492200631"
,"45.582187","-122.72329",,"7","3547","1492200631"
,,,,,"304","1492200632"
,"45.444782","-122.640317",,"9","3538","1492200633"
,,,,,"304","1492200633"
,"45.50862","-122.734655",,"15","3540","1492200634"
,"45.523108","-122.690663",,"23","3038","1492200634"
,"45.391017","-122.612857",,"22","3110","1492200636"
,"45.581978","-122.72273",,"22","3547","1492200636"
,"45.444938","-122.640357",,"10","3538","1492200638"
,"45.508615","-122.734205",,"16","3540","1492200639"
,"45.523117","-122.691338",,"23","3038","1492200639"
,"45.390573","-122.612515",,"26","3110","1492200641"
,"45.581772","-122.722158",,"22","3547","1492200641"
,"45.445272","-122.640438",,"17","3538","1492200643"
,"45.508613","-122.733698",,"18","3540","1492200644"
,"45.523133","-122.691795",,"13","3038","1492200645"
"11","45.390065","-122.612127","33","29","3110","1492200646"
,"45.581617","-122.721803",,"13","3547","1492200646"
,,,,,"2505","1492200647"
,,,,,"3110","1492200647"
,,,,,"2505","1492200648"
,"45.445523","-122.640503",,"11","3538","1492200648"
,"45.508625","-122.733098",,"21","3540","1492200649"
,"45.51214","-122.644062",,"4","2505","1492200650"
,"45.523153","-122.69225",,"16","3038","1492200650"
"11","45.581552","-122.721619","75",,"3547","1492200650"
,"45.389522","-122.611722",,"30","3110","1492200651"
,"45.445572","-122.64052",,"3","3538","1492200653"
,"45.508653","-122.732462",,"22","3540","1492200654"
,"45.512148","-122.644708",,"22","2505","1492200655"
,"45.52317","-122.692617",,"13","3038","1492200655"
,"45.389087","-122.611402",,"22","3110","1492200656"
,"45.44569","-122.640637",,"8","3538","1492200658"
,"45.508707","-122.731925",,"18","3540","1492200659"
,"45.51219","-122.645308",,"21","2505","1492200660"
,"45.523182","-122.692803",,"6","3038","1492200660"
,"45.38886","-122.611267",,"10","3110","1492200661"
"8","45.523182","-122.692803","15",,"3038","1492200661"
,"45.4457","-122.640898",,"9","3538","1492200663"
,"45.508768","-122.731448",,"16","3540","1492200664"
,"45.512243","-122.645965",,"23","2505","1492200665"
"10","45.388822","-122.61124","33","2","3110","1492200665"
,"45.44566","-122.641178",,"9","3538","1492200668"
,,,,,"3547","1492200668"
,"45.50882","-122.731138",,"11","3540","1492200669"
,,,,,"3547","1492200669"
,"45.512248","-122.646542",,"19","2505","1492200670"
,"45.581405","-122.72116",,"6","3547","1492200671"
,"45.445627","-122.641393",,"7","3538","1492200673"
,"45.508872","-122.73087",,"10","3540","1492200674"
,,,,,"3038","1492200674"
,"45.512247","-122.646687",,"4","2505","1492200675"
,"45.52319","-122.692918",,"1","3038","1492200675"
,"45.581237","-122.720697",,"18","3547","1492200676"
,"45.445595","-122.641543",,"6","3538","1492200678"
,"45.508943","-122.730517",,"13","3540","1492200679"
,"45.523207","-122.693395",,"21","3038","1492200679"
,"45.512248","-122.646818",,"5","2505","1492200680"
,"45.581067","-122.720212",,"18","3547","1492200681"
,"45.445397","-122.641692",,"12","3538","1492200683"
,"45.509035","-122.730117",,"14","3540","1492200684"
,"45.523245","-122.693938",,"19","3038","1492200684"
,"45.51225","-122.647118",,"11","2505","1492200685"
,"45.580927","-122.719812",,"15","3547","1492200686"
,"45.4451","-122.641582",,"14","3538","1492200688"
"18","45.51225","-122.647118","14",,"2505","1492200689"
,"45.509128","-122.729702",,"16","3540","1492200689"
,"45.523273","-122.694455",,"18","3038","1492200689"
,"45.512245","-122.647702",,"21","2505","1492200690"
,"45.580773","-122.71939",,"17","3547","1492200691"
,"45.444953","-122.641525",,"7","3538","1492200693"
,"45.509233","-122.729245",,"17","3540","1492200694"
"8","45.523274","-122.694454","15","21","3038","1492200694"
,"45.51225","-122.648362",,"23","2505","1492200695"
,,,,,"3038","1492200695"
"11","45.580588","-122.718907","75","19","3547","1492200696"
,,,,,"3547","1492200697"
,"45.444832","-122.641313",,"10","3538","1492200698"
,"45.509328","-122.728788",,"17","3540","1492200699"
,"45.523332","-122.695535",,"16","3038","1492200699"
,"45.512248","-122.649015",,"22","2505","1492200700"
,"45.580373","-122.718362",,"22","3547","1492200701"
,"45.444847","-122.640983",,"11","3538","1492200703"
,"45.50941","-122.72833",,"16","3540","1492200704"
,"45.523357","-122.69602",,"17","3038","1492200704"
,"45.51225","-122.649667",,"22","2505","1492200705"
,"45.580153","-122.717778",,"22","3547","1492200706"
"18","45.51225","-122.649666","14",,"2505","1492200707"
,,,,,"2505","1492200708"
,"45.444863","-122.640803",,"5","3538","1492200708"
,"45.509467","-122.727922",,"14","3540","1492200709"
,"45.523388","-122.696653",,"22","3038","1492200709"
,"45.512252","-122.65045",,"28","2505","1492200710"
"0","45.444865","-122.640802","32",,"3538","1492200710"
,,,,,"3538","1492200711"
,"45.579922","-122.717165",,"25","3547","1492200711"
,"45.509502","-122.72751",,"15","3540","1492200714"
,"45.52342","-122.697328",,"23","3038","1492200714"
,"45.512252","-122.651225",,"26","2505","1492200715"
,,,,,"3110","1492200716"
,"45.579683","-122.716507",,"26","3547","1492200716"
,,,,,"3110","1492200717"
,"45.388563","-122.610997",,"2","3110","1492200718"
,"45.509518","-122.727062",,"16","3540","1492200719"
,"45.523455","-122.69781",,"17","3038","1492200719"
,"45.51226","-122.65177",,"18","2505","1492200720"
,"45.579468","-122.715983",,"20","3547","1492200721"
,"45.388152","-122.610663",,"25","3110","1492200723"
,"45.509505","-122.7266",,"16","3540","1492200724"
,"45.523482","-122.697975",,"5","3038","1492200724"
"17","45.512265","-122.651927","14","5","2505","1492200725"
"7","45.523489","-122.698056","15",,"3038","1492200726"
,"45.579403","-122.715818",,"4","3547","1492200726"
"13","45.579344","-122.715631","75",,"3547","1492200727"
,"45.387652","-122.610285",,"28","3110","1492200728"
,"45.509458","-122.726142",,"16","3540","1492200729"
,"45.387255","-122.61001",,"19","3110","1492200733"
,"45.509383","-122.725693",,"16","3540","1492200734"
,"45.387087","-122.609893",,"7","3110","1492200738"
,,,,,"2505","1492200739"
,"45.509255","-122.725187",,"19","3540","1492200739"
"31","45.523244","-122.888836","100",,"304","1492200739"
,"45.512255","-122.652308",,"5","2505","1492200740"
"9","45.387058","-122.609869","33",,"3110","1492200740"
,,,,,"3038","1492200742"
,,,,,"3038","1492200743"
,"45.509068","-122.724652",,"21","3540","1492200744"
,"45.5235","-122.698173",,"2","3038","1492200744"
,"45.51226","-122.652912",,"21","2505","1492200745"
,"45.50884","-122.724105",,"22","3540","1492200749"
,"45.523625","-122.698365",,"10","3038","1492200749"
